"Date","DAILY_AQI_VALUE","Site Name","AQS_PARAMETER_DESC","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
NA,32,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,41,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,43,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,49,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,80,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,77,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,58,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,48,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,46,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,54,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,43,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,44,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,44,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,49,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,47,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,44,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,64,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,46,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,67,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,49,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,61,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,87,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,54,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,51,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,44,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,48,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,20,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,38,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,22,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,38,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,46,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,38,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,47,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,46,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,64,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,45,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,48,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,32,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,33,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,44,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,45,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,44,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,36,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,39,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,45,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,71,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,67,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,84,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,74,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,48,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,49,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,74,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,58,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,46,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,38,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,41,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,40,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,40,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,31,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,34,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,42,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,44,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,46,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,44,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,61,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,51,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,44,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,40,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,48,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,46,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,42,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,41,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,29,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,47,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,48,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,49,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,67,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,61,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,84,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,84,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,51,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,48,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,42,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,45,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,44,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,44,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,87,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,51,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,50,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,90,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,45,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,44,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,45,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,47,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,48,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,49,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,51,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,42,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,47,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,50,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,32,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,50,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,50,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,44,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,29,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,31,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,30,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,25,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,38,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,54,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,74,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,50,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,38,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,37,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,49,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,34,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,31,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,47,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,51,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,51,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,74,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,44,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,87,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,74,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,46,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,34,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,43,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,61,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,100,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,44,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,44,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,47,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,71,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,50,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,67,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,47,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,87,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,87,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,50,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,50,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,49,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,33,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,49,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,51,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,71,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,54,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,30,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,32,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,36,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,31,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,44,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,44,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,48,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,50,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,21,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,45,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,46,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,36,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,35,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,38,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,34,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,32,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,30,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,31,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,37,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,42,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,36,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,38,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,36,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,37,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,23,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,23,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,23,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,30,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,34,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,33,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,35,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,31,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,38,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,38,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,33,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,34,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,39,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,40,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,31,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,33,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,22,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,35,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,34,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,35,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,24,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,20,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,37,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,33,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,33,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,31,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,33,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,29,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,21,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,26,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,21,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,25,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,36,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,35,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,21,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,31,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,32,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,18,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,29,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,35,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,31,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,21,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,30,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,33,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,37,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,31,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,37,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,30,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,28,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,27,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,21,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,30,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,37,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,33,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,31,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,31,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,36,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,27,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,39,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,35,"Rockwell","PM2.5","Rowan",35.551868,-80.395039
NA,40,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,35,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,23,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,34,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,23,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,34,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,38,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,37,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,15,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,31,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,28,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,43,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,42,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,42,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,21,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,19,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,31,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,21,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,37,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,42,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,43,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,44,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,31,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,33,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,44,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,27,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,42,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,47,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,40,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,44,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,44,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,46,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,47,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,48,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,51,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,47,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,48,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,51,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,80,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,31,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,41,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,43,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,48,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,51,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,54,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,43,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,47,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,45,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,49,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,58,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,42,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,42,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,40,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,22,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,40,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,45,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,49,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,44,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,37,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,42,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,46,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,47,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,54,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,51,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,38,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,31,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,49,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,40,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,45,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,45,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,42,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,54,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,61,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,58,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,49,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,50,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,38,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,38,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,26,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,25,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,37,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,41,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,42,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,37,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,35,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,20,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,32,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,38,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,46,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,39,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,49,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,44,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,44,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,49,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,45,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,44,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,45,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,38,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,41,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,40,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,43,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,42,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,36,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,42,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,45,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,47,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,50,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,51,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,7,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,50,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,31,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,24,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,24,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,29,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,28,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,26,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,41,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,32,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,44,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,38,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,45,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,36,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,33,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,23,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,24,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,42,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,39,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,24,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,26,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,23,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,40,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,33,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,37,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,38,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,42,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,39,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,42,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,39,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,34,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,33,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,27,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,28,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,26,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,30,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,35,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,34,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,30,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,24,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,19,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,22,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,22,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,21,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,18,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,27,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,28,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,26,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,24,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,23,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,32,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,38,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,38,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,42,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,40,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,36,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,36,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,34,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,35,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,34,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,31,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,31,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,28,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,31,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,35,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,42,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,36,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,39,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,32,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,33,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,36,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,36,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,32,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,42,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,39,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,35,"Bryson City","PM2.5","Swain",35.434767,-83.442133
NA,36,"Bryson City","PM2.5","Swain",35.434767,-83.442133
